Program,Year,Period,Week Ending,State,Data Item,Value,CV (%)
SURVEY,2011,YEAR,,CONNECTICUT,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","11,000",
SURVEY,2011,YEAR,,CONNECTICUT,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.1,
SURVEY,2011,YEAR,,DELAWARE,"HAY, ALFALFA - ACRES HARVESTED","5,000",
SURVEY,2011,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","3,930,000",
SURVEY,2011,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","15,000",
SURVEY,2011,YEAR,,DELAWARE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,2011,YEAR,,IDAHO,"HAY, ALFALFA - ACRES HARVESTED","1,000,000",
SURVEY,2011,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","950,300,000",
SURVEY,2011,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,300,000",
SURVEY,2011,YEAR,,IDAHO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.3,
SURVEY,2011,YEAR,,ILLINOIS,"HAY, ALFALFA - ACRES HARVESTED","280,000",
SURVEY,2011,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","155,176,000",
SURVEY,2011,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","952,000",
SURVEY,2011,YEAR,,ILLINOIS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2011,YEAR,,INDIANA,"HAY, ALFALFA - ACRES HARVESTED","280,000",
SURVEY,2011,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","203,840,000",
SURVEY,2011,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,120,000",
SURVEY,2011,YEAR,,INDIANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,
SURVEY,2011,YEAR,,IOWA,"HAY, ALFALFA - ACRES HARVESTED","820,000",
SURVEY,2011,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","395,896,000",
SURVEY,2011,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,788,000",
SURVEY,2011,YEAR,,IOWA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2011,YEAR,,KANSAS,"HAY, ALFALFA - ACRES HARVESTED","650,000",
SURVEY,2011,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","380,250,000",
SURVEY,2011,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,950,000",
SURVEY,2011,YEAR,,KANSAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,2011,YEAR,,KENTUCKY,"HAY, ALFALFA - ACRES HARVESTED","210,000",
SURVEY,2011,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","126,378,000",
SURVEY,2011,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","714,000",
SURVEY,2011,YEAR,,KENTUCKY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2011,YEAR,,MAINE,"HAY, ALFALFA - ACRES HARVESTED","7,000",
SURVEY,2011,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","4,180,000",
SURVEY,2011,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","20,000",
SURVEY,2011,YEAR,,MAINE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,2011,YEAR,,MARYLAND,"HAY, ALFALFA - ACRES HARVESTED","35,000",
SURVEY,2011,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","32,226,000",
SURVEY,2011,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","123,000",
SURVEY,2011,YEAR,,MARYLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,2011,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - ACRES HARVESTED","9,000",
SURVEY,2011,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","4,560,000",
SURVEY,2011,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","19,000",
SURVEY,2011,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.1,
SURVEY,2011,YEAR,,MICHIGAN,"HAY, ALFALFA - ACRES HARVESTED","700,000",
SURVEY,2011,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","271,040,000",
SURVEY,2011,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,240,000",
SURVEY,2011,YEAR,,MICHIGAN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,
SURVEY,2011,YEAR,,MINNESOTA,"HAY, ALFALFA - ACRES HARVESTED","1,100,000",
SURVEY,2011,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","541,310,000",
SURVEY,2011,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,070,000",
SURVEY,2011,YEAR,,MINNESOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,
SURVEY,2011,YEAR,,MISSOURI,"HAY, ALFALFA - ACRES HARVESTED","250,000",
SURVEY,2011,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","137,150,000",
SURVEY,2011,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","650,000",
SURVEY,2011,YEAR,,MISSOURI,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.6,
SURVEY,2011,YEAR,,MONTANA,"HAY, ALFALFA - ACRES HARVESTED","2,000,000",
SURVEY,2011,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","431,200,000",
SURVEY,2011,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,400,000",
SURVEY,2011,YEAR,,MONTANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.2,
SURVEY,2011,YEAR,,NEBRASKA,"HAY, ALFALFA - ACRES HARVESTED","780,000",
SURVEY,2011,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","407,511,000",
SURVEY,2011,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,159,000",
SURVEY,2011,YEAR,,NEBRASKA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.05,
SURVEY,2011,YEAR,,NEVADA,"HAY, ALFALFA - ACRES HARVESTED","250,000",
SURVEY,2011,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","237,600,000",
SURVEY,2011,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,100,000",
SURVEY,2011,YEAR,,NEVADA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.4,
SURVEY,2011,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - ACRES HARVESTED","4,000",
SURVEY,2011,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","1,596,000",
SURVEY,2011,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","7,000",
SURVEY,2011,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.7,
SURVEY,2011,YEAR,,NEW JERSEY,"HAY, ALFALFA - ACRES HARVESTED","17,000",
SURVEY,2011,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","9,504,000",
SURVEY,2011,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","54,000",
SURVEY,2011,YEAR,,NEW JERSEY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,
SURVEY,2011,YEAR,,NEW MEXICO,"HAY, ALFALFA - ACRES HARVESTED","210,000",
SURVEY,2011,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","289,380,000",
SURVEY,2011,YEAR,,NEW MEXICO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,092,000",
SURVEY,2011,YEAR,,NEW MEXICO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.2,
SURVEY,2011,YEAR,,NEW YORK,"HAY, ALFALFA - ACRES HARVESTED","350,000",
SURVEY,2011,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","112,560,000",
SURVEY,2011,YEAR,,NEW YORK,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","840,000",
SURVEY,2011,YEAR,,NEW YORK,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,
SURVEY,2011,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - ACRES HARVESTED","6,000",
SURVEY,2011,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","2,550,000",
SURVEY,2011,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","15,000",
SURVEY,2011,YEAR,,NORTH CAROLINA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.5,
SURVEY,2011,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","1,550,000",
SURVEY,2011,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","265,939,000",
SURVEY,2011,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,643,000",
SURVEY,2011,YEAR,,NORTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.35,
SURVEY,2011,YEAR,,OHIO,"HAY, ALFALFA - ACRES HARVESTED","380,000",
SURVEY,2011,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","236,436,000",
SURVEY,2011,YEAR,,OHIO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,292,000",
SURVEY,2011,YEAR,,OHIO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2011,YEAR,,OKLAHOMA,"HAY, ALFALFA - ACRES HARVESTED","200,000",
SURVEY,2011,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","54,080,000",
SURVEY,2011,YEAR,,OKLAHOMA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","260,000",
SURVEY,2011,YEAR,,OKLAHOMA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.3,
SURVEY,2011,YEAR,,OREGON,"HAY, ALFALFA - ACRES HARVESTED","400,000",
SURVEY,2011,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","423,000,000",
SURVEY,2011,YEAR,,OREGON,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,800,000",
SURVEY,2011,YEAR,,OREGON,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.5,
SURVEY,2011,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - ACRES HARVESTED","410,000",
SURVEY,2011,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","211,437,000",
SURVEY,2011,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,107,000",
SURVEY,2011,YEAR,,PENNSYLVANIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.7,
SURVEY,2011,YEAR,,RHODE ISLAND,"HAY, ALFALFA - ACRES HARVESTED","1,000",
SURVEY,2011,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","484,000",
SURVEY,2011,YEAR,,RHODE ISLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,000",
SURVEY,2011,YEAR,,RHODE ISLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,
SURVEY,2011,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - ACRES HARVESTED","2,200,000",
SURVEY,2011,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","754,380,000",
SURVEY,2011,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,940,000",
SURVEY,2011,YEAR,,SOUTH DAKOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.7,
SURVEY,2011,YEAR,,TENNESSEE,"HAY, ALFALFA - ACRES HARVESTED","20,000",
SURVEY,2011,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","13,510,000",
SURVEY,2011,YEAR,,TENNESSEE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","70,000",
SURVEY,2011,YEAR,,TENNESSEE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,2011,YEAR,,TEXAS,"HAY, ALFALFA - ACRES HARVESTED","100,000",
SURVEY,2011,YEAR,,TEXAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","110,860,000",
SURVEY,2011,YEAR,,TEXAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","460,000",
SURVEY,2011,YEAR,,TEXAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.6,
SURVEY,2011,YEAR,,UTAH,"HAY, ALFALFA - ACRES HARVESTED","580,000",
SURVEY,2011,YEAR,,UTAH,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","439,930,000",
SURVEY,2011,YEAR,,UTAH,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,378,000",
SURVEY,2011,YEAR,,UTAH,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,
SURVEY,2011,YEAR,,VERMONT,"HAY, ALFALFA - ACRES HARVESTED","30,000",
SURVEY,2011,YEAR,,VERMONT,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","11,229,000",
SURVEY,2011,YEAR,,VERMONT,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","57,000",
SURVEY,2011,YEAR,,VERMONT,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.9,
SURVEY,2011,YEAR,,VIRGINIA,"HAY, ALFALFA - ACRES HARVESTED","90,000",
SURVEY,2011,YEAR,,VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","57,024,000",
SURVEY,2011,YEAR,,VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","288,000",
SURVEY,2011,YEAR,,VIRGINIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,
SURVEY,2011,YEAR,,WASHINGTON,"HAY, ALFALFA - ACRES HARVESTED","380,000",
SURVEY,2011,YEAR,,WASHINGTON,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","430,768,000",
SURVEY,2011,YEAR,,WASHINGTON,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,976,000",
SURVEY,2011,YEAR,,WASHINGTON,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.2,
SURVEY,2011,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - ACRES HARVESTED","25,000",
SURVEY,2011,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","14,774,000",
SURVEY,2011,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","83,000",
SURVEY,2011,YEAR,,WEST VIRGINIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.3,
SURVEY,2011,YEAR,,WISCONSIN,"HAY, ALFALFA - ACRES HARVESTED","1,150,000",
SURVEY,2011,YEAR,,WISCONSIN,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","373,520,000",
SURVEY,2011,YEAR,,WISCONSIN,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,220,000",
SURVEY,2011,YEAR,,WISCONSIN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,2011,YEAR,,WYOMING,"HAY, ALFALFA - ACRES HARVESTED","620,000",
SURVEY,2011,YEAR,,WYOMING,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","220,100,000",
SURVEY,2011,YEAR,,WYOMING,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,550,000",
SURVEY,2011,YEAR,,WYOMING,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.5,
SURVEY,2010,YEAR,,ARIZONA,"HAY, ALFALFA - ACRES HARVESTED","280,000",
SURVEY,2010,YEAR,,ARIZONA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","296,184,000",
SURVEY,2010,YEAR,,ARIZONA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,296,000",
SURVEY,2010,YEAR,,ARIZONA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",8.2,
SURVEY,2010,YEAR,,ARKANSAS,"HAY, ALFALFA - ACRES HARVESTED","10,000",
SURVEY,2010,YEAR,,ARKANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","4,760,000",
SURVEY,2010,YEAR,,ARKANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","35,000",
SURVEY,2010,YEAR,,ARKANSAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,2010,YEAR,,CALIFORNIA,"HAY, ALFALFA - ACRES HARVESTED","930,000",
SURVEY,2010,YEAR,,CALIFORNIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","841,092,000",
SURVEY,2010,YEAR,,CALIFORNIA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","6,324,000",
SURVEY,2010,YEAR,,CALIFORNIA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",6.8,
SURVEY,2010,YEAR,,COLORADO,"HAY, ALFALFA - ACRES HARVESTED","820,000",
SURVEY,2010,YEAR,,COLORADO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","367,360,000",
SURVEY,2010,YEAR,,COLORADO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,870,000",
SURVEY,2010,YEAR,,COLORADO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,
SURVEY,2010,YEAR,,CONNECTICUT,"HAY, ALFALFA - ACRES HARVESTED","6,000",
SURVEY,2010,YEAR,,CONNECTICUT,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","2,652,000",
SURVEY,2010,YEAR,,CONNECTICUT,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","12,000",
SURVEY,2010,YEAR,,CONNECTICUT,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2,
SURVEY,2010,YEAR,,DELAWARE,"HAY, ALFALFA - ACRES HARVESTED","5,000",
SURVEY,2010,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","3,247,000",
SURVEY,2010,YEAR,,DELAWARE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","17,000",
SURVEY,2010,YEAR,,DELAWARE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2010,YEAR,,IDAHO,"HAY, ALFALFA - ACRES HARVESTED","1,130,000",
SURVEY,2010,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","602,742,000",
SURVEY,2010,YEAR,,IDAHO,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,746,000",
SURVEY,2010,YEAR,,IDAHO,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,
SURVEY,2010,YEAR,,ILLINOIS,"HAY, ALFALFA - ACRES HARVESTED","340,000",
SURVEY,2010,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","174,420,000",
SURVEY,2010,YEAR,,ILLINOIS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,292,000",
SURVEY,2010,YEAR,,ILLINOIS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,2010,YEAR,,INDIANA,"HAY, ALFALFA - ACRES HARVESTED","300,000",
SURVEY,2010,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","150,120,000",
SURVEY,2010,YEAR,,INDIANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,080,000",
SURVEY,2010,YEAR,,INDIANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.6,
SURVEY,2010,YEAR,,IOWA,"HAY, ALFALFA - ACRES HARVESTED","880,000",
SURVEY,2010,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","347,072,000",
SURVEY,2010,YEAR,,IOWA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,992,000",
SURVEY,2010,YEAR,,IOWA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,
SURVEY,2010,YEAR,,KANSAS,"HAY, ALFALFA - ACRES HARVESTED","650,000",
SURVEY,2010,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","279,110,000",
SURVEY,2010,YEAR,,KANSAS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,470,000",
SURVEY,2010,YEAR,,KANSAS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8,
SURVEY,2010,YEAR,,KENTUCKY,"HAY, ALFALFA - ACRES HARVESTED","230,000",
SURVEY,2010,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","88,228,000",
SURVEY,2010,YEAR,,KENTUCKY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","644,000",
SURVEY,2010,YEAR,,KENTUCKY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,2010,YEAR,,MAINE,"HAY, ALFALFA - ACRES HARVESTED","7,000",
SURVEY,2010,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","2,431,000",
SURVEY,2010,YEAR,,MAINE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","13,000",
SURVEY,2010,YEAR,,MAINE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.8,
SURVEY,2010,YEAR,,MARYLAND,"HAY, ALFALFA - ACRES HARVESTED","40,000",
SURVEY,2010,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","22,920,000",
SURVEY,2010,YEAR,,MARYLAND,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","120,000",
SURVEY,2010,YEAR,,MARYLAND,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,2010,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - ACRES HARVESTED","7,000",
SURVEY,2010,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","3,808,000",
SURVEY,2010,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","17,000",
SURVEY,2010,YEAR,,MASSACHUSETTS,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4,
SURVEY,2010,YEAR,,MICHIGAN,"HAY, ALFALFA - ACRES HARVESTED","700,000",
SURVEY,2010,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","226,800,000",
SURVEY,2010,YEAR,,MICHIGAN,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,100,000",
SURVEY,2010,YEAR,,MICHIGAN,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,
SURVEY,2010,YEAR,,MINNESOTA,"HAY, ALFALFA - ACRES HARVESTED","1,100,000",
SURVEY,2010,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","435,600,000",
SURVEY,2010,YEAR,,MINNESOTA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,960,000",
SURVEY,2010,YEAR,,MINNESOTA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.6,
SURVEY,2010,YEAR,,MISSOURI,"HAY, ALFALFA - ACRES HARVESTED","240,000",
SURVEY,2010,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","90,720,000",
SURVEY,2010,YEAR,,MISSOURI,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","672,000",
SURVEY,2010,YEAR,,MISSOURI,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8,
SURVEY,2010,YEAR,,MONTANA,"HAY, ALFALFA - ACRES HARVESTED","1,950,000",
SURVEY,2010,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","354,315,000",
SURVEY,2010,YEAR,,MONTANA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,485,000",
SURVEY,2010,YEAR,,MONTANA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.3,
SURVEY,2010,YEAR,,NEBRASKA,"HAY, ALFALFA - ACRES HARVESTED","890,000",
SURVEY,2010,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","284,622,000",
SURVEY,2010,YEAR,,NEBRASKA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,649,000",
SURVEY,2010,YEAR,,NEBRASKA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,
SURVEY,2010,YEAR,,NEVADA,"HAY, ALFALFA - ACRES HARVESTED","280,000",
SURVEY,2010,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","151,704,000",
SURVEY,2010,YEAR,,NEVADA,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,204,000",
SURVEY,2010,YEAR,,NEVADA,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.3,
SURVEY,2010,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - ACRES HARVESTED","5,000",
SURVEY,2010,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","1,533,000",
SURVEY,2010,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","7,000",
SURVEY,2010,YEAR,,NEW HAMPSHIRE,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.4,
SURVEY,2010,YEAR,,NEW JERSEY,"HAY, ALFALFA - ACRES HARVESTED","20,000",
SURVEY,2010,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $","8,352,000",
SURVEY,2010,YEAR,,NEW JERSEY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","58,000",
SURVEY,2010,YEAR,,NEW JERSEY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9,
